"order_id","origin_port","X3pl","customs_procedures","logistic_hub","customer","product_id","units","weight","material_handling","distance_port_hub","distance_hub_customer","distance_total"
"84bc99364766","Rotterdam","v_002","DTP","Liege","Porto",1657474,490,598,5,161.5622,1520.1454,1681.7076
"5315a6c7ab2d","Rotterdam","v_002","DTD","Rome","Amsterdam",1672713,524,1096,4,1269.2365,1297.8466,2567.0831
"cbc95dde95ea","Athens","v_004","DTD","Rome","Porto",1674598,426,1519,1,1053.5083,1758.1663,2811.6746
"d6796676de03","Barcelona","v_001","DTD","Rome","Lyon",1702654,523,964,3,859.9884,749.8862,1609.8746
"d4f309c8eed7","Athens","v_002","DTD","Venlo","Paris",1699694,480,329,3,2029.5726,392.9249,2422.4975
"1292e3c2fd2f","Athens","v_002","DTP","Zaragoza","Athens",1650715,620,1895,4,2138.3667,2138.3667,4276.7334
"ea8e73141308","Rotterdam","v_002","CRF","Venlo","Madrid",1692899,442,1318,2,130.0459,1436.9241,1566.97
"8365699cb9a2","Rotterdam","v_002","CRF","Zaragoza","Naples",1692956,474,1343,5,1212.1854,1269.832,2482.0174
"80013fd7c5d7","Rotterdam","v_002","CRF","Zaragoza","Athens",1699954,475,1559,3,1212.1854,2138.3667,3350.5521
"73ceee284f60","Rotterdam","v_004","CRF","Lille","Prague",1613321,452,1086,0,173.9644,809.6745,983.6389
"edecb5482e82","Rotterdam","v_002","DTD","Rome","Stockholm",1663337,337,1255,3,1269.2365,1977.3389,3246.5754
"963f5d10775f","Rotterdam","v_002","DTD","Bratislava","Paris",1698924,499,1641,2,995.7185,1093.9242,2089.6427
"7889e76c6690","Rotterdam","v_003","CRF","Hamburg","Amsterdam",1650715,446,1895,4,414.4489,367.2448,781.6937
"95e3a3db84c1","Athens","v_002","CRF","Hamburg","Bucharest",1699239,567,1684,1,2025.2207,1547.9444,3573.1651
"03d23eaac771","Rotterdam","v_002","DTD","Dusseldorf","Athens",1689783,483,1183,3,177.3075,1984.437,2161.7445
"056fa0d8a9c5","Athens","v_001","CRF","Hamburg","Hanover",1644308,540,1088,3,2025.2207,132.0362,2157.2569
"defd5ae3d08a","Rotterdam","v_002","CRF","Lille","Stockholm",1650715,618,1895,4,173.9644,1357.4387,1531.4031
"f18c0ee18054","Rotterdam","v_004","CRF","Rome","Barcelona",1657474,518,598,5,1269.2365,859.9884,2129.2249
"4b4f866dd0aa","Rotterdam","v_001","CRF","Hamburg","Madrid",1655373,515,1133,5,414.4489,1787.4018,2201.8507
"ed7fe6ba9176","Rotterdam","v_004","DTD","Venlo","Marseille",1693104,509,1281,0,130.0459,902.042,1032.0879
"6a29a2b12331","Barcelona","v_004","CRF","Hamburg","Madrid",1672006,452,1079,3,0,1787.4018,1787.4018
"1e569aa2d46d","Rotterdam","v_002","CRF","Hamburg","Amsterdam",1697306,500,2003,5,414.4489,367.2448,781.6937
"e1f5831c4231","Athens","v_002","CRF","Warsaw","Copenhagen",1678759,492,775,4,1597.0905,676.8236,2273.9141
"b804a6bf644f","Rotterdam","v_004","CRF","Dusseldorf","Stockholm",1687354,411,1527,3,177.3075,1149.3691,1326.6766
"661e0b6e9b61","Barcelona","v_003","CRF","Venlo","Rome",1692997,433,913,0,0,1160.8464,1160.8464
"4ad136639275","Athens","v_004","DTD","Liege","Amsterdam",1672721,369,1586,2,2008.8628,197.927,2206.7898
"00aeaa9d2f51","Rotterdam","v_004","CRF","Bratislava","Bremen",1692946,477,1936,0,995.7185,802.3812,1798.0997
"a2425fcf0392","Rotterdam","v_003","DTD","Bratislava","Bordeaux",1670215,560,1385,3,995.7185,1403.4051,2399.1236
"d4d9885dcf61","Rotterdam","v_002","DTD","Venlo","Bucharest",1622685,608,1230,3,130.0459,1672.4754,1802.5213
"58383b584cbd","Barcelona","v_002","CRF","Hamburg","Copenhagen",1649008,506,1243,1,1473.6254,289.9676,1763.593
"fd4a6cc8da6e","Rotterdam","v_003","DTD","Rome","Marseille",1650905,454,617,2,1269.2365,604.0216,1873.2581
"c7ce54b3083d","Athens","v_002","DTP","Venlo","Bremen",1613321,477,1086,0,2029.5726,260.756,2290.3286
"5fb0d0fa8d8d","Rotterdam","v_004","CRF","Hamburg","Lyon",1688587,441,1046,0,414.4489,943.0273,1357.4762
"240bca35c4e8","Athens","v_004","CRF","Rome","Athens",1695862,324,2016,5,1053.5083,1053.5083,2107.0166
"cc0532d85bd5","Rotterdam","v_004","CRF","Hamburg","Vienna",1662552,476,843,3,414.4489,743.8643,1158.3132
"d33be23ba184","Athens","v_002","CRF","Hamburg","Munich",1699166,496,1089,5,2025.2207,612.2829,2637.5036
"2d1ba0d4298b","Rotterdam","v_002","DTP","Warsaw","Madrid",1677891,391,1988,5,1135.6449,2297.8442,3433.4891
"0e778f5cdf3e","Rotterdam","v_002","DTP","Rome","Amsterdam",1683635,467,1492,5,1269.2365,1297.8466,2567.0831
"5f2d9670fd97","Rotterdam","v_002","DTD","Venlo","Madrid",1671461,458,1408,5,130.0459,1436.9241,1566.97
"af3811f04869","Rotterdam","v_001","CRF","Hamburg","Madrid",1657474,458,598,5,414.4489,1787.4018,2201.8507
"d86df7463441","Rotterdam","v_004","CRF","Lille","Copenhagen",1699844,483,845,5,173.9644,847.3082,1021.2726
"3683034cac5b","Rotterdam","v_002","CRF","Liege","Marseille",1671942,406,1600,2,161.5622,817.1268,978.689
"4a96208c48b5","Rotterdam","v_004","DTP","Dusseldorf","Copenhagen",1677692,472,975,5,177.3075,627.7653,805.0728
"d3691793b57a","Barcelona","v_002","CRF","Zaragoza","Milan",1699591,464,1075,3,257.0251,916.383,1173.4081
"edea8018d57c","Rotterdam","v_004","CRF","Warsaw","Milan",1701972,484,1589,5,1135.6449,1149.4642,2285.1091
"2ba3fcb12feb","Barcelona","v_004","DTP","Venlo","Madrid",1620510,600,1308,4,1153.4178,1436.9241,2590.3419
"fc2a91c6dc27","Rotterdam","v_002","CRF","Venlo","Vienna",1696954,416,791,5,130.0459,815.6854,945.7313
"11445046728f","Rotterdam","v_004","DTD","Venlo","Milan",1657474,517,598,5,130.0459,696.3485,826.3944
"495563fde130","Athens","v_004","DTD","Rome","Marseille",1674598,496,1519,1,1053.5083,604.0216,1657.5299
"6ef3ad186f1d","Rotterdam","v_002","CRF","Liege","Stockholm",1650685,542,980,2,161.5622,1250.3499,1411.9121
"8845d06e8207","Athens","v_004","DTD","Venlo","Marseille",1650715,428,1895,4,2029.5726,902.042,2931.6146
"1308c9ba5ef8","Rotterdam","v_002","DTP","Liege","Marseille",1699553,429,1116,5,161.5622,817.1268,978.689
"92dff1eeb477","Rotterdam","v_002","DTD","Hamburg","Madrid",1646392,480,1663,1,414.4489,1787.4018,2201.8507
"e6c68b342ff3","Rotterdam","v_004","DTD","Rome","Munich",1671832,508,1661,0,1269.2365,697.5485,1966.785
"2913af77f521","Rotterdam","v_002","DTD","Lille","Milan",1660583,548,1609,5,173.9644,733.8784,907.8428
"846a20eba391","Barcelona","v_002","DTD","Warsaw","Berlin",1644308,458,1088,3,1870.1057,523.8994,2394.0051
"86d9e89e24a3","Rotterdam","v_002","DTD","Rome","Athens",1699425,441,893,5,1269.2365,1053.5083,2322.7448
"d3fcdf303bb0","Rotterdam","v_004","CRF","Venlo","Bremen",1687384,473,434,2,130.0459,260.756,390.8019
"1711e58487c1","Rotterdam","v_002","DTD","Venlo","Barcelona",1668362,427,1010,2,130.0459,1153.4178,1283.4637
"e6928955efbf","Rotterdam","v_002","DTD","Venlo","Rome",1620510,564,1308,4,130.0459,1160.8464,1290.8923
"a71e7121ff24","Rotterdam","v_004","CRF","Bratislava","Turin",1678648,453,975,5,995.7185,798.6767,1794.3952
"c43fdde42a6d","Rotterdam","v_002","CRF","Dusseldorf","Bucharest",1650586,466,761,0,177.3075,1625.1608,1802.4683
"78d2f6971148","Rotterdam","v_002","DTD","Lille","Athens",1681687,486,540,2,173.9644,2153.58,2327.5444
"777cfa38fe18","Athens","v_004","DTD","Hamburg","Berlin",1675746,481,561,0,2025.2207,254.6944,2279.9151
"a86c22608c98","Athens","v_001","DTD","Warsaw","Marseille",1693101,492,192,1,1597.0905,1534.6302,3131.7207
"4bbcd566cc9a","Rotterdam","v_004","DTP","Warsaw","Bucharest",1689296,392,1556,5,1135.6449,943.3275,2078.9724
"a9bf209ad895","Rotterdam","v_002","CRF","Hamburg","Bremen",1666959,386,1830,3,414.4489,95.4791,509.928
"4662ff1d8165","Rotterdam","v_001","CRF","Venlo","Amsterdam",1662551,470,2361,5,130.0459,139.2635,269.3094
"c8e174a847f7","Rotterdam","v_002","CRF","Warsaw","Paris",1679991,327,1664,1,1135.6449,1376.6802,2512.3251
"80935bb46044","Athens","v_004","CRF","Bratislava","Paris",1690145,505,602,5,1250.4735,1093.9242,2344.3977
"cfae3ec304c5","Athens","v_002","DTP","Warsaw","Lyon",1671247,550,1915,2,1597.0905,1384.9215,2982.012
"8b107a0ea59a","Athens","v_004","CRF","Rome","Athens",1682805,449,1721,5,1053.5083,1053.5083,2107.0166
"7a54767fc1b6","Rotterdam","v_004","CRF","Warsaw","Rome",1681377,456,1142,2,1135.6449,1319.6796,2455.3245
"28da84b4b1b4","Barcelona","v_003","DTP","Dusseldorf","Vienna",1699841,453,1172,3,1149.4065,768.3073,1917.7138
"4694c0a58d57","Rotterdam","v_002","DTD","Hamburg","Naples",1644308,449,1088,3,414.4489,1449.0449,1863.4938
"a6d01e778673","Rotterdam","v_004","DTD","Venlo","Berlin",1657437,413,674,2,130.0459,512.8188,642.8647
"fc79d2b2b418","Rotterdam","v_004","CRF","Dusseldorf","Hanover",1699772,434,431,5,177.3075,241.017,418.3245
"fbe9141ebc57","Rotterdam","v_001","DTD","Warsaw","Marseille",1692974,519,1553,2,1135.6449,1534.6302,2670.2751
"e30f4d7dacb9","Rotterdam","v_004","CRF","Dusseldorf","Copenhagen",1672713,572,1096,4,177.3075,627.7653,805.0728
"02a0ac0d8a50","Rotterdam","v_001","DTD","Dusseldorf","Naples",1697081,433,2239,3,177.3075,1290.0187,1467.3262
"773bf08f1e86","Rotterdam","v_004","CRF","Lille","Bucharest",1668612,493,2483,4,173.9644,1857.0525,2031.0169
"e4016d112c16","Rotterdam","v_002","DTD","Zaragoza","Munich",1683700,558,1451,3,1212.1854,1217.1632,2429.3486
"705aeacfe51c","Rotterdam","v_004","CRF","Hamburg","Lisbon",1699772,485,431,5,414.4489,2201.4676,2615.9165
"91a711e6bb80","Athens","v_004","DTP","Lille","Hanover",1654622,412,1723,4,2153.58,501.9357,2655.5157
"f8592d1ca0b5","Athens","v_002","CRF","Venlo","Vienna",1622685,534,1230,3,2029.5726,815.6854,2845.258
"d2ad59e58eed","Barcelona","v_004","DTD","Dusseldorf","Bordeaux",1671834,458,1194,5,1149.4065,896.2065,2045.613
"b32e03a3830e","Rotterdam","v_004","CRF","Hamburg","Madrid",1650880,489,202,4,414.4489,1787.4018,2201.8507
"ab7679a6ad69","Rotterdam","v_002","DTP","Hamburg","Budapest",1655373,561,1133,5,414.4489,928.2328,1342.6817
"1074af0444a8","Rotterdam","v_004","DTD","Rome","Budapest",1656969,481,806,0,1269.2365,810.5965,2079.833
"15020e0a4cdb","Barcelona","v_002","DTD","Warsaw","Vienna",1699794,512,2042,3,1870.1057,559.1571,2429.2628
"99e7d6646201","Barcelona","v_003","DTD","Hamburg","Munich",1676565,607,1758,2,0,612.2829,612.2829
"f0d106337311","Rotterdam","v_004","DTD","Dusseldorf","Porto",1697080,484,1311,3,177.3075,1626.5104,1803.8179
"694f5d215efb","Rotterdam","v_002","CRF","Lille","Marseille",1644308,369,1088,3,173.9644,834.5826,1008.547
"7907c5e3732b","Barcelona","v_004","DTD","Lille","Berlin",1699416,499,425,5,1030.8249,744.9913,1775.8162
"65025248f70a","Rotterdam","v_001","DTD","Lille","Milan",1672661,476,1051,5,173.9644,733.8784,907.8428
"1b5fc3ebb4c1","Rotterdam","v_004","DTP","Venlo","Amsterdam",1671836,510,944,5,130.0459,139.2635,269.3094
"3984651cd745","Rotterdam","v_002","CRF","Dusseldorf","Berlin",1655373,429,1133,5,177.3075,477.3717,654.6792
"a1db4426a346","Rotterdam","v_004","DTD","Warsaw","Munich",1644308,499,1088,3,1135.6449,816.0497,1951.6946
"45ee76229268","Rotterdam","v_002","CRF","Rome","Budapest",1644062,459,862,5,1269.2365,810.5965,2079.833
"151cc7d15ccd","Rotterdam","v_002","DTD","Rome","Porto",1680738,366,1738,2,1269.2365,1758.1663,3027.4028
"52258f9aca10","Rotterdam","v_004","CRF","Warsaw","Stockholm",1699540,484,446,3,1135.6449,811.4601,1947.105
"17373e1080d1","Rotterdam","v_004","CRF","Hamburg","Barcelona",1692724,533,1890,1,414.4489,1473.6254,1888.0743
"2396821cf5d0","Rotterdam","v_004","CRF","Liege","Turin",1671834,629,1194,5,161.5622,639.8223,801.3845
"4f3ac626f618","Rotterdam","v_004","DTD","Dusseldorf","Marseille",1696210,491,674,4,177.3075,887.8947,1065.2022
"596c8a695947","Rotterdam","v_002","CRF","Venlo","Marseille",1668550,506,630,0,130.0459,902.042,1032.0879
"bd046bb74844","Rotterdam","v_002","DTD","Venlo","Stockholm",1677878,594,1569,3,130.0459,1159.0472,1289.0931
"cc230fdf137f","Rotterdam","v_004","DTD","Venlo","Vienna",1644308,458,1088,3,130.0459,815.6854,945.7313
"6dc70d973bc0","Barcelona","v_002","DTD","Rome","Lyon",1689641,467,968,4,859.9884,749.8862,1609.8746
"bc8b4966ce07","Athens","v_002","DTP","Venlo","Athens",1657474,508,598,5,2029.5726,2029.5726,4059.1452
"3d3af0ea8cbe","Rotterdam","v_004","DTD","Liege","Berlin",1699353,462,847,5,161.5622,580.017,741.5792
"71322757b30b","Barcelona","v_003","CRF","Hamburg","Amsterdam",1683700,409,1451,3,1473.6254,367.2448,1840.8702
"906d23876b90","Rotterdam","v_004","DTD","Dusseldorf","Naples",1688629,573,899,5,177.3075,1290.0187,1467.3262
"d84ec3228627","Rotterdam","v_002","DTD","Warsaw","Stockholm",1655754,593,1439,4,1135.6449,811.4601,1947.105
"176c38de29d0","Rotterdam","v_002","CRF","Lille","Cologne",1656348,449,1548,2,173.9644,276.7793,450.7437
"214ca807c645","Rotterdam","v_004","CRF","Rome","Madrid",1667927,479,945,5,1269.2365,1366.4467,2635.6832
"a77f01b41496","Rotterdam","v_002","DTD","Hamburg","Stockholm",1682914,461,1424,3,414.4489,812.0226,1226.4715
"99edd429f236","Rotterdam","v_002","DTD","Warsaw","Lyon",1644308,510,1088,3,1135.6449,1384.9215,2520.5664
"aff798988387","Rotterdam","v_002","CRF","Rome","Munich",1689601,517,843,3,1269.2365,697.5485,1966.785
"f4567ae502a9","Barcelona","v_002","DTP","Zaragoza","Milan",1696149,416,2009,5,257.0251,916.383,1173.4081
"226db261a696","Rotterdam","v_004","CRF","Hamburg","Budapest",1678427,458,899,5,414.4489,928.2328,1342.6817
"38427c29b4c8","Rotterdam","v_002","CRF","Warsaw","Berlin",1657474,474,598,5,1135.6449,523.8994,1659.5443
"693f375870d2","Rotterdam","v_004","DTD","Venlo","Milan",1668344,499,676,3,130.0459,696.3485,826.3944
"6e87c0423b5f","Rotterdam","v_002","CRF","Venlo","Barcelona",1676565,394,1758,2,130.0459,1153.4178,1283.4637
"35875acf9db5","Rotterdam","v_004","DTD","Hamburg","Naples",1657474,460,598,5,414.4489,1449.0449,1863.4938
"ff6d9665299b","Athens","v_002","CRF","Warsaw","Hanover",1677887,444,433,5,1597.0905,772.4025,2369.493
"ae3a33fe9858","Rotterdam","v_002","DTD","Hamburg","Vienna",1697072,525,1701,5,414.4489,743.8643,1158.3132
"7174b9648a34","Rotterdam","v_002","DTD","Liege","Copenhagen",1692731,511,971,5,161.5622,729.8537,891.4159
"1eafbdcf085f","Rotterdam","v_004","CRF","Rome","Madrid",1683636,350,1572,0,1269.2365,1366.4467,2635.6832
"9fb09ff34e27","Rotterdam","v_002","CRF","Venlo","Lyon",1684755,512,1112,2,130.0459,634.0662,764.1121
"3bf2a2d142ee","Athens","v_002","CRF","Hamburg","Amsterdam",1694720,415,1377,3,2025.2207,367.2448,2392.4655
"a304e98e14fb","Barcelona","v_002","CRF","Venlo","Madrid",1672676,421,892,5,1153.4178,1436.9241,2590.3419
"fe0f2526e37c","Rotterdam","v_002","CRF","Rome","Vienna",1699665,480,1091,5,1269.2365,765.5193,2034.7558
"ad6213b2285c","Rotterdam","v_004","DTD","Warsaw","Milan",1678427,489,899,5,1135.6449,1149.4642,2285.1091
"037137d6d9d3","Athens","v_002","CRF","Lille","Milan",1681379,418,744,3,2153.58,733.8784,2887.4584
"1d7f26eab5e6","Rotterdam","v_003","CRF","Dusseldorf","Naples",1654622,496,1723,4,177.3075,1290.0187,1467.3262
"932770d88abe","Athens","v_002","DTD","Lille","Paris",1657437,529,674,2,2153.58,204.8496,2358.4296
"4d35c77c4486","Rotterdam","v_001","DTD","Dusseldorf","Rome",1694456,677,2785,5,177.3075,1125.029,1302.3365
"6374b1ec044a","Rotterdam","v_002","CRF","Rome","Milan",1680966,677,2251,2,1269.2365,477.3222,1746.5587
"e5869561efb2","Athens","v_002","CRF","Hamburg","Berlin",1676563,518,804,5,2025.2207,254.6944,2279.9151
"93ec6bbce4cb","Athens","v_004","DTP","Dusseldorf","Cologne",1696756,437,1288,5,1984.437,34.4291,2018.8661
"41be3554128f","Rotterdam","v_002","CRF","Lille","Berlin",1620510,495,1308,4,173.9644,744.9913,918.9557
"234afca12c44","Barcelona","v_001","DTD","Hamburg","Prague",1680966,544,2251,2,1473.6254,491.0931,1964.7185
"57afd6e73fa3","Barcelona","v_002","DTD","Bratislava","Rome",1650715,646,1895,4,1397.414,784.9334,2182.3474
"7cd483dc0d27","Rotterdam","v_002","CRF","Warsaw","Berlin",1667927,477,945,5,1135.6449,523.8994,1659.5443
"a345f2b93307","Athens","v_002","CRF","Warsaw","Vienna",1689469,402,1395,5,1597.0905,559.1571,2156.2476
"f0fa23ecfe13","Rotterdam","v_001","DTP","Hamburg","Athens",1683387,569,2052,5,414.4489,2025.2207,2439.6696
"fbf91a1efb87","Rotterdam","v_004","DTD","Dusseldorf","Lyon",1656969,483,806,0,177.3075,624.6864,801.9939
"a534571ee81c","Rotterdam","v_001","CRF","Hamburg","Milan",1692402,473,364,2,414.4489,901.2353,1315.6842
"10c9892adb3e","Rotterdam","v_004","DTP","Liege","Copenhagen",1700118,531,1633,5,161.5622,729.8537,891.4159
"baf8772aa16a","Rotterdam","v_002","CRF","Warsaw","Madrid",1683419,445,973,4,1135.6449,2297.8442,3433.4891
"62f388e4fd5d","Rotterdam","v_004","DTD","Warsaw","Barcelona",1699465,491,1272,5,1135.6449,1870.1057,3005.7506
"0dcb43748d84","Athens","v_002","DTD","Warsaw","Paris",1657437,424,674,2,1597.0905,1376.6802,2973.7707
"29023189ed43","Athens","v_004","CRF","Warsaw","Munich",1700382,460,885,4,1597.0905,816.0497,2413.1402
"937ffff76cb8","Barcelona","v_003","CRF","Rome","Budapest",1687384,459,434,2,859.9884,810.5965,1670.5849
"a6f381c64100","Athens","v_002","CRF","Rome","Porto",1693122,324,1659,2,1053.5083,1758.1663,2811.6746
"d7be9f2eb896","Rotterdam","v_004","CRF","Warsaw","Vienna",1699798,585,2031,1,1135.6449,559.1571,1694.802
"15d7428ffcfa","Rotterdam","v_002","DTD","Venlo","Helsinki",1684709,487,505,5,130.0459,1521.8218,1651.8677
"16fc3b89c730","Athens","v_004","DTD","Hamburg","Budapest",1639636,461,666,3,2025.2207,928.2328,2953.4535
"8621c0644476","Athens","v_003","DTD","Venlo","Amsterdam",1689033,469,1147,5,2029.5726,139.2635,2168.8361
"97622d2f2369","Rotterdam","v_002","DTD","Venlo","Copenhagen",1671246,564,1537,5,130.0459,639.4113,769.4572
"ea1a8b09bd5d","Athens","v_003","CRF","Hamburg","Amsterdam",1699794,537,2042,3,2025.2207,367.2448,2392.4655
"ab2d8aac2d50","Athens","v_004","CRF","Warsaw","Bremen",1657437,431,674,2,0,834.173,834.173
"cbf9ffb9d33e","Rotterdam","v_002","DTP","Zaragoza","Vienna",1657474,499,598,5,1212.1854,1539.7663,2751.9517
"9d64b3012bbb","Rotterdam","v_003","CRF","Warsaw","Malmö",1691700,600,1309,3,1135.6449,648.9997,1784.6446
"b609abcd275d","Rotterdam","v_002","DTD","Hamburg","Marseille",1678427,477,899,5,414.4489,1189.9889,1604.4378
"67daec30883d","Barcelona","v_002","CRF","Liege","Berlin",1669702,483,185,2,1062.2681,580.017,1642.2851
"6ab0cdfc1bc9","Rotterdam","v_002","DTP","Hamburg","Budapest",1660578,495,136,5,414.4489,928.2328,1342.6817
"5ac5fd9bf9ad","Rotterdam","v_004","DTD","Warsaw","Lyon",1699564,537,1089,3,1135.6449,1384.9215,2520.5664
"a75a463f33d6","Rotterdam","v_004","DTD","Warsaw","Vienna",1699371,464,1772,2,1135.6449,559.1571,1694.802
"61b2061e0cbe","Rotterdam","v_001","CRF","Hamburg","Vienna",1690621,491,744,5,414.4489,743.8643,1158.3132
"75ee20ac8b21","Rotterdam","v_002","CRF","Rome","Madrid",1690621,545,744,5,1269.2365,1366.4467,2635.6832
"7e9104f46774","Rotterdam","v_001","CRF","","Copenhagen",1671832,376,1661,0,0,0,0
"4ecba58eaba3","Rotterdam","v_001","DTD","Liege","Rome",1692974,493,1553,2,161.5622,1107.929,1269.4912
"16010def916e","Barcelona","v_004","DTD","Liege","Budapest",1683392,343,1822,5,0,1042.5622,1042.5622
"a4685d0424f8","Rotterdam","v_004","CRF","Lille","Stockholm",1650715,568,1895,4,173.9644,1357.4387,1531.4031
"40901a713240","Rotterdam","v_002","CRF","Hamburg","Prague",1644308,466,1088,3,414.4489,491.0931,905.542
"0b042157435b","Rotterdam","v_002","CRF","Lille","Marseille",1657474,477,598,5,173.9644,834.5826,1008.547
"7e008968aba5","Rotterdam","v_004","CRF","Hamburg","Stockholm",1644308,469,1088,3,414.4489,812.0226,1226.4715
"a0e1f7f974b8","Rotterdam","v_004","CRF","Hamburg","Turin",1671834,412,1194,5,414.4489,958.1984,1372.6473
"e9369c0f8492","Rotterdam","v_004","CRF","Warsaw","Cologne",1650685,516,980,2,1135.6449,986.9986,2122.6435
"21428012a10c","Barcelona","v_001","DTD","Rome","Madrid",1700141,471,634,3,859.9884,1366.4467,2226.4351
"1c05b30ec709","Rotterdam","v_003","CRF","Venlo","Rome",1700035,541,976,4,130.0459,1160.8464,1290.8923
"dd65a5b1b348","Barcelona","v_002","DTD","Venlo","Stockholm",1668545,572,1179,5,1153.4178,1159.0472,2312.465
"72bb189bf0f7","Rotterdam","v_002","CRF","Venlo","Bucharest",1683558,592,1531,5,130.0459,1672.4754,1802.5213
"33e495be164f","Barcelona","v_004","DTP","Venlo","Turin",1650404,488,565,4,1153.4178,712.3703,1865.7881
"2917ef6d90b8","Athens","v_002","CRF","Venlo","Copenhagen",1644308,514,1088,3,0,639.4113,639.4113
"28d186f0240c","Rotterdam","v_002","DTP","Warsaw","Milan",1688824,509,1095,5,1135.6449,1149.4642,2285.1091
"05287fe97297","Rotterdam","v_001","DTP","Hamburg","Copenhagen",1700141,460,634,3,414.4489,289.9676,704.4165
"dc942243fed0","Athens","v_002","DTP","Venlo","Lyon",1652887,459,1062,3,2029.5726,634.0662,2663.6388
"c98a65ed838c","Rotterdam","v_004","CRF","Dusseldorf","Lisbon",1680740,390,2032,4,177.3075,1865.7471,2043.0546
"7b79f6f1b7a8","Barcelona","v_002","CRF","Dusseldorf","Amsterdam",1666443,548,1251,1,1149.4065,182.1019,1331.5084
"20cd07b214d6","Athens","v_004","CRF","Rome","Berlin",1699844,507,845,5,1053.5083,1183.0545,2236.5628
"ec0f33b93a71","Rotterdam","v_004","DTD","Dusseldorf","Budapest",1689031,449,1389,5,177.3075,980.9822,1158.2897
"3330acba3292","Athens","v_004","DTD","Warsaw","Paris",1701972,479,1589,5,1597.0905,1376.6802,2973.7707
"b67312a6f191","Rotterdam","v_002","DTP","Hamburg","Marseille",1697230,381,1440,0,414.4489,1189.9889,1604.4378
"fea21b5d92b6","Barcelona","v_002","DTD","Liege","Athens",1666507,396,2373,0,1062.2681,2008.8628,3071.1309
"6ad1fadf03f1","Rotterdam","v_004","CRF","Rome","Berlin",1671834,416,1194,5,1269.2365,1183.0545,2452.291
"f35cbb8c0146","Rotterdam","v_004","CRF","Dusseldorf","Bucharest",1682736,482,822,4,177.3075,1625.1608,1802.4683
"ea6a1af8b5f2","Athens","v_002","DTP","Lille","Athens",1666961,557,1221,5,2153.58,2153.58,4307.16
"fc347edeaf5c","Athens","v_002","DTD","Venlo","Paris",1700003,578,2124,5,2029.5726,392.9249,2422.4975
